name,mass,year,lat,lng,recclass,group,fall,id
Yabrin 001,65.19,2008,23.3478,48.7374,LL5,Stony,Found,51008
Yabrin 002,46.32,2008,23.3572,48.7225,H5,Stony,Found,51009
Yabrin 003,21.048,2008,23.3152,48.6299,Acapulcoite,Stony,Found,48974
Ash Creek,9500.0,2009,31.805,-97.01,L6,Stony,Fell,48954
Grimsby,215.0,2009,43.2,-79.6167,H5,Stony,Fell,50911
Jesenice,3667.0,2009,46.4214,14.0522,L6,Stony,Fell,51589
Maribo,25.81,2009,54.7618,11.4674,CM2,Stony,Fell,48973
Whetstone Mountains,2138.74,2009,31.9618,-110.4342,H5,Stony,Fell,49514
Al Huqf 067,61.6,2009,19.226,57.5406,H4,Stony,Found,51921
Al Huqf 068,165.4,2009,19.1403,57.5843,L3,Stony,Found,51922
Al Huqf 069,250.5,2009,19.2679,57.1341,H4/5,Stony,Found,51923
Al Huqf 070,2632.8,2009,19.188,57.1098,L4,Stony,Found,51937
Al Huwaysah 001,3150.5,2009,22.8049,55.3274,LL6,Stony,Found,55403
Al Huwaysah 002,690.5,2009,22.7985,55.3167,LL6,Stony,Found,55404
Allan Hills 09001,0.5,2009,-76.744,159.3724,L5/6,Stony,Found,55346
Allan Hills 09002,71.6,2009,-76.7425,159.3746,L6,Stony,Found,55347
Allan Hills 09003,15.5,2009,-76.7425,159.3746,L6,Stony,Found,55348
Biduna Blowhole 001,103.4,2009,-31.0167,131.3167,L4,Stony,Found,52648
Bluewing 037,37.2,2009,40.2819,-118.9469,H5,Stony,Found,52962
Bouanane,1395.0,2009,31.9833,-3.2,L6,Stony,Found,52888
Camp Creek,3016.0,2009,33.881,-111.7856,H4,Stony,Found,53490
Catalina 015,239.0,2009,-25.2333,-69.7167,L5,Stony,Found,57181
Catalina 023,53.5,2009,-25.2333,-69.7167,H~6,Stony,Found,57291
Catalina 024,312.0,2009,-25.2333,-69.7167,H4,Stony,Found,57292
Catalina 025,39.0,2009,-25.2333,-69.7167,L~6,Stony,Found,57293
Catalina 026,845.0,2009,-25.2333,-69.7167,H~5,Stony,Found,57294
Chandler,350.4,2009,33.2456,-111.8963,L6,Stony,Found,53491
Coyote Dry Lake 318,7.2,2009,35.0751,-116.7504,H5,Stony,Found,52804
Deming,784.0,2009,32.2255,-107.9046,H5,Stony,Found,55792
Dhofar 1498,54.8,2009,19.2571,54.8987,H~6,Stony,Found,53787
Dhofar 1499,68.3,2009,19.2574,54.8581,H~5,Stony,Found,53788
Dhofar 1500,2448.0,2009,19.1826,54.5945,L~6,Stony,Found,53789
Dhofar 1501,10.6,2009,18.8052,54.3531,H~5,Stony,Found,53790
Dhofar 1502,17.0,2009,18.8005,54.3513,H~5,Stony,Found,53791
Dhofar 1503,16.9,2009,18.7234,54.3155,H~5,Stony,Found,53792
Dhofar 1504,208.2,2009,18.2238,54.2463,L~5,Stony,Found,53793
Dhofar 1505,222.2,2009,18.159,54.2689,L~6,Stony,Found,53794
Dhofar 1506,362.2,2009,18.1603,54.1772,L~6,Stony,Found,53795
Dhofar 1507,2400.0,2009,18.6804,54.1472,L~6,Stony,Found,53796
Dhofar 1508,1645.0,2009,18.6213,54.4364,L~5,Stony,Found,53797
Dhofar 1509,48.7,2009,18.6237,54.2879,H~4,Stony,Found,53798
Dhofar 1510,118.7,2009,18.6345,54.2719,L~6,Stony,Found,53799
Dhofar 1511,17973.0,2009,18.6399,54.248,L~5,Stony,Found,53800
Dhofar 1513,3782.0,2009,19.3377,54.5329,L5,Stony,Found,51558
Dhofar 1527,42.6,2009,19.3895,54.467,Lunar (feldsp. breccia),Stony,Found,54875
Dhofar 1528,213.2,2009,18.4688,54.1748,Lunar (feldsp. breccia),Stony,Found,54876
Dhofar 1553,1006.0,2009,18.8503,54.3845,H4,Stony,Found,52424
Dhofar 1554,3954.0,2009,18.6667,54.1508,L5,Stony,Found,52425
Dhofar 1555,605.0,2009,18.6472,54.5283,H4,Stony,Found,52411
Dhofar 1556,1722.0,2009,18.7288,54.5772,H4,Stony,Found,52426
Dhofar 1557,432.0,2009,18.4605,54.658,L6,Stony,Found,52428
Dhofar 1558,11400.0,2009,18.3932,54.6643,L4,Stony,Found,53884
Dhofar 1567,341.0,2009,18.9622,54.1897,L4,Stony,Found,52433
Dhofar 1568,1460.0,2009,18.8833,54.6838,H4,Stony,Found,52434
Dhofar 1575,2800.0,2009,18.5333,54.1333,Ureilite,Stony,Found,51863
Dhofar 1578,231.1,2009,19.5539,54.0305,H5,Stony,Found,52011
Dhofar 1579,314.3,2009,19.2953,54.8928,L6,Stony,Found,52051
Dhofar 1613,8.6,2009,18.6954,54.4742,L5,Stony,Found,52780
Dhofar 1614,12.5,2009,18.7286,54.5328,L5,Stony,Found,52781
Dhofar 1615,129.8,2009,19.3551,54.8696,L5,Stony,Found,52784
Dhofar 1623,890.0,2009,18.4517,54.2065,Ureilite,Stony,Found,55722
Dhofar 1624,621.0,2009,18.1636,54.2754,H-melt rock,Stony,Found,54597
Dhofar 1625,308.6,2009,18.6698,54.2136,H~4,Stony,Found,54598
Dhofar 1641,390.0,2009,18.472,54.1284,CO3,Stony,Found,56576
Dhofar 1642,1540.0,2009,18.9262,54.7253,H6,Stony,Found,55398
Frontier Mountain 09001,4.0,2009,-72.9527,160.4448,H5,Stony,Found,55349
Frontier Mountain 09002,2.4,2009,-72.9527,160.4466,L4,Stony,Found,55350
Frontier Mountain 09003,8.4,2009,-72.953,160.4472,L5,Stony,Found,55351
Frontier Mountain 09004,0.4,2009,-72.9536,160.4501,H6,Stony,Found,55352
Frontier Mountain 09005,15.1,2009,-72.9539,160.4502,H4,Stony,Found,55353
Frontier Mountain 09006,49.9,2009,-72.9539,160.4525,L6,Stony,Found,55354
Frontier Mountain 09007,23.4,2009,-72.9539,160.4561,L4,Stony,Found,55355
Frontier Mountain 09008,27.0,2009,-72.953,160.4597,L3,Stony,Found,56548
Frontier Mountain 09009,19.7,2009,-72.9527,160.4653,H5,Stony,Found,55356
Frontier Mountain 09010,0.6,2009,-72.9527,160.4653,H6,Stony,Found,55357
Frontier Mountain 09011,4.5,2009,-72.9527,160.4653,H6,Stony,Found,55358
Frontier Mountain 09012,12.7,2009,-72.9527,160.4653,H6,Stony,Found,55359
Frontier Mountain 09013,16.0,2009,-72.9528,160.4724,L3,Stony,Found,56549
Frontier Mountain 09014,10.6,2009,-72.9528,160.4724,H6,Stony,Found,55360
Frontier Mountain 09015,27.3,2009,-72.9523,160.4715,H6,Stony,Found,55361
Frontier Mountain 09016,8.5,2009,-72.953,160.4765,H4,Stony,Found,55362
Frontier Mountain 09017,2.3,2009,-72.9528,160.4796,L4,Stony,Found,55363
Frontier Mountain 09018,41.4,2009,-72.9527,160.4837,H5,Stony,Found,55364
Frontier Mountain 09019,16.6,2009,-72.9527,160.4837,L4,Stony,Found,55365
Frontier Mountain 09020,12.9,2009,-72.9524,160.4852,H4,Stony,Found,55366
Frontier Mountain 09021,16.2,2009,-72.9531,160.4868,L4,Stony,Found,55367
Frontier Mountain 09022,8.2,2009,-72.9525,160.4893,H6,Stony,Found,55368
Frontier Mountain 09023,26.0,2009,-72.9524,160.4908,H5,Stony,Found,55369
Frontier Mountain 09024,13.7,2009,-72.9531,160.4963,H5,Stony,Found,55370
Frontier Mountain 09025,11.7,2009,-72.9531,160.4963,H4,Stony,Found,55585
Galleta Flat,392.0,2009,32.0042,-110.375,H4,Stony,Found,52414
Gebel Kamil,1600000.0,2009,22.0183,26.0878,"Iron, ungrouped",Iron,Found,52031
Grove Mountains 090001,221.5,2009,-72.7964,74.6934,L4,Stony,Found,57355
Imlay,770.0,2009,40.7402,-118.1728,L5,Stony,Found,52855
Javorje,4920.0,2009,46.1624,14.1917,"Iron, IIIAB",Iron,Found,53489
Jiddat al Harasis 568,3249.0,2009,19.7013,56.3671,H4-6,Stony,Found,51910
Jiddat al Harasis 569,159.3,2009,19.7403,56.3396,H4-6,Stony,Found,51911
Jiddat al Harasis 570,4747.9,2009,19.7524,56.3304,H4-6,Stony,Found,51912
Jiddat al Harasis 571,802.6,2009,19.7507,56.3309,H4-6,Stony,Found,51913
Jiddat al Harasis 572,417.6,2009,19.7509,56.331,H5-6,Stony,Found,51914
Jiddat al Harasis 573,28.9,2009,19.7517,56.3306,H4-6,Stony,Found,51915
Jiddat al Harasis 574,13000.0,2009,19.7538,56.2969,H4-6,Stony,Found,51916
Jiddat al Harasis 575,190.4,2009,19.7599,56.2861,H6,Stony,Found,51917
Jiddat al Harasis 576,284.6,2009,19.7487,56.3201,H5/6,Stony,Found,51918
Jiddat al Harasis 577,81.6,2009,19.7375,56.3073,H4/5,Stony,Found,51919
Jiddat al Harasis 578,1064.3,2009,19.7642,56.2989,H6,Stony,Found,51920
Jiddat al Harasis 579,475.1,2009,19.3542,56.7529,L4-6,Stony,Found,51924
Jiddat al Harasis 580,1929.0,2009,19.4202,56.7015,H5,Stony,Found,51925
Jiddat al Harasis 581,375.1,2009,19.422,56.6991,H5,Stony,Found,51926
Jiddat al Harasis 582,1647.5,2009,19.4221,56.6994,L6,Stony,Found,51927
Jiddat al Harasis 583,1272.5,2009,19.4207,56.6993,H5,Stony,Found,51928
Jiddat al Harasis 584,715.2,2009,19.7067,56.7513,H6,Stony,Found,51929
Jiddat al Harasis 585,408.7,2009,19.4387,56.6775,H5,Stony,Found,51933
Jiddat al Harasis 586,3568.5,2009,19.7429,56.6506,H5,Stony,Found,51934
Jiddat al Harasis 587,1721.5,2009,19.8048,56.6705,H5,Stony,Found,51935
Jiddat al Harasis 588,165.3,2009,19.6236,56.8788,L6,Stony,Found,51936
Jiddat al Harasis 589,666.6,2009,19.3358,56.9379,H5,Stony,Found,51938
Jiddat al Harasis 590,1044.0,2009,19.4225,56.7002,H5,Stony,Found,51939
Jiddat al Harasis 591,103.3,2009,19.4221,56.7003,H5,Stony,Found,51940
Jiddat al Harasis 592,423.2,2009,19.4204,56.6996,H5,Stony,Found,51941
Jiddat al Harasis 593,1725.1,2009,19.42,56.7033,H5,Stony,Found,51942
Jiddat al Harasis 594,201.3,2009,19.4184,56.6964,H5,Stony,Found,51943
Jiddat al Harasis 595,929.1,2009,19.5087,56.6463,L5,Stony,Found,51944
Jiddat al Harasis 596,336.4,2009,19.6615,56.4393,L3,Stony,Found,51945
Jiddat al Harasis 597,51.3,2009,19.6561,56.3718,H4,Stony,Found,51946
Jiddat al Harasis 598,39.2,2009,19.8277,55.6734,L6,Stony,Found,51947
Jiddat al Harasis 599,169.7,2009,19.7965,55.6827,L6,Stony,Found,51948
Jiddat al Harasis 600,5750.8,2009,19.7955,55.6831,L6,Stony,Found,51949
Jiddat al Harasis 601,59.8,2009,19.6441,55.7396,L6,Stony,Found,51950
Jiddat al Harasis 602,40.0,2009,19.6783,55.8646,H6,Stony,Found,51951
Jiddat al Harasis 603,29.4,2009,19.7046,55.8819,H5,Stony,Found,51952
Jiddat al Harasis 604,754.0,2009,19.7896,55.9762,H4-6,Stony,Found,51953
Jiddat al Harasis 605,58.5,2009,19.8629,56.006,L6,Stony,Found,51954
Jiddat al Harasis 606,114.7,2009,19.9294,55.9235,H5,Stony,Found,51955
Jiddat al Harasis 607,1317.6,2009,19.908,55.9086,L6,Stony,Found,51956
Jiddat al Harasis 608,120.6,2009,19.859,55.9404,H5,Stony,Found,51957
Jiddat al Harasis 609,442.9,2009,19.8598,55.9464,L6,Stony,Found,51958
Jiddat al Harasis 610,457.5,2009,19.8724,55.9808,H3-5,Stony,Found,51959
Jiddat al Harasis 611,109.5,2009,19.9576,56.0606,H4,Stony,Found,51960
Jiddat al Harasis 612,179.7,2009,19.0097,55.3431,H6,Stony,Found,51968
Jiddat al Harasis 613,241.0,2009,19.0092,55.334,H4/5,Stony,Found,51969
Jiddat al Harasis 614,3532.9,2009,19.0105,55.3126,H4/5,Stony,Found,51970
Jiddat al Harasis 615,111.3,2009,19.1551,55.4312,H5,Stony,Found,51971
Jiddat al Harasis 616,360.5,2009,19.1714,55.4217,H4,Stony,Found,51972
Jiddat al Harasis 617,128.4,2009,19.194,55.4172,H5,Stony,Found,51973
Jiddat al Harasis 618,42.9,2009,19.24,55.3702,H4,Stony,Found,51974
Jiddat al Harasis 619,14.5,2009,19.3263,55.3659,CO3,Stony,Found,51975
Jiddat al Harasis 620,244.6,2009,19.3713,55.3691,L6,Stony,Found,51976
Jiddat al Harasis 621,43.4,2009,19.3852,55.3774,L6,Stony,Found,51977
Jiddat al Harasis 622,76.5,2009,19.4216,55.3686,H5,Stony,Found,51978
Jiddat al Harasis 623,22.1,2009,19.431,55.364,H4,Stony,Found,51979
Jiddat al Harasis 624,34.2,2009,19.432,55.3633,L6,Stony,Found,51980
Jiddat al Harasis 625,62.8,2009,19.9813,56.4614,L4,Stony,Found,52052
Jiddat al Harasis 628,16000.0,2009,19.8396,55.7676,H5,Stony,Found,52779
Los Vientos 001,73.0,2009,-24.7,-69.75,Diogenite-pm,Stony,Found,54671
Los Vientos 006,230.0,2009,-24.6833,-69.7667,H4,Stony,Found,57191
Miller Butte 09001,0.1,2009,-71.9035,160.4898,H5,Stony,Found,55371
Northwest Africa 7370,2290.0,2009,22.8333,-6.1833,Diogenite-olivine,Stony,Found,56073
Northwest Africa 7449,405.0,2009,24.1333,-13.1667,L6,Stony,Found,56103
Österplana 057,0.0,2009,58.5833,13.4333,Relict OC,Stony,Found,56156
Österplana 058,0.0,2009,58.5833,13.4333,Relict OC,Stony,Found,56157
Österplana 059,0.0,2009,58.5833,13.4333,Relict OC,Stony,Found,56158
Österplana 060,0.0,2009,58.5833,13.4333,Relict OC,Stony,Found,56159
Österplana 061,0.0,2009,58.5833,13.4333,Relict OC,Stony,Found,56160
Ramlat as Sahmah 281,203.7,2009,20.5709,56.3885,H3-6,Stony,Found,51868
Ramlat as Sahmah 282,132.0,2009,20.5781,56.3949,H3-5,Stony,Found,51869
Ramlat as Sahmah 283,447.7,2009,20.7878,56.4711,H4,Stony,Found,51870
Ramlat as Sahmah 284,1489.6,2009,20.5195,55.801,LL5,Stony,Found,51885
Ramlat as Sahmah 285,269.3,2009,20.5157,55.7903,L6,Stony,Found,51886
Ramlat as Sahmah 286,4445.2,2009,20.5079,55.7755,H4-5,Stony,Found,51887
Ramlat as Sahmah 287,1962.0,2009,20.4768,55.5279,Diogenite,Stony,Found,51888
Ramlat as Sahmah 288,73.3,2009,20.4571,55.4914,L4-6,Stony,Found,51889
Ramlat as Sahmah 289,123.5,2009,20.5135,55.5274,H4,Stony,Found,51890
Ramlat as Sahmah 290,446.8,2009,20.5234,55.5307,L6,Stony,Found,51891
Ramlat as Sahmah 291,138.2,2009,20.5283,55.5298,L4,Stony,Found,51892
Ramlat as Sahmah 292,1991.7,2009,20.5983,55.524,L6,Stony,Found,51893
Ramlat as Sahmah 293,31.0,2009,20.6284,55.5312,H5-6,Stony,Found,51894
Ramlat as Sahmah 294,52.9,2009,20.6928,55.4922,L6,Stony,Found,51895
Ramlat as Sahmah 295,227.7,2009,20.6697,55.4281,H4,Stony,Found,51896
Ramlat as Sahmah 296,49.3,2009,20.6684,55.3401,L6,Stony,Found,51897
Ramlat as Sahmah 297,706.9,2009,20.6675,55.3171,L6,Stony,Found,51898
Ramlat as Sahmah 298,389.2,2009,20.6671,55.3157,L6,Stony,Found,51899
Ramlat as Sahmah 299,53.1,2009,20.6674,55.3159,L6,Stony,Found,51900
Ramlat as Sahmah 300,419.9,2009,20.6664,55.314,L6,Stony,Found,51901
Ramlat as Sahmah 301,86.8,2009,20.0373,56.2742,L4,Stony,Found,51902
Ramlat as Sahmah 302,161.7,2009,20.1447,56.2409,H4,Stony,Found,51903
Ramlat as Sahmah 303,103.0,2009,20.4472,56.1209,H4,Stony,Found,51904
Ramlat as Sahmah 304,373.4,2009,20.438,56.1028,H6,Stony,Found,51905
Ramlat as Sahmah 305,130.8,2009,20.4149,56.0794,L6,Stony,Found,51906
Ramlat as Sahmah 306,165.2,2009,20.4898,56.0363,H6,Stony,Found,51907
Ramlat as Sahmah 307,327.5,2009,20.5263,55.9059,H4-6,Stony,Found,51908
Ramlat as Sahmah 308,1352.0,2009,20.4879,55.8205,H4,Stony,Found,51909
Ramlat as Sahmah 309,1435.43,2009,20.7658,55.4359,Brachinite,Stony,Found,51981
Ramlat as Sahmah 310,1223.2,2009,20.7831,55.4433,H3-6,Stony,Found,51982
Ramlat as Sahmah 311,20.3,2009,20.7839,55.4479,H4-6,Stony,Found,51983
Ramlat as Sahmah 312,472.7,2009,20.7982,55.4715,H6,Stony,Found,51984
Ramlat as Sahmah 313,111.3,2009,20.7989,55.472,H6,Stony,Found,51985
Ramlat as Sahmah 314,219.0,2009,20.8016,55.4731,H6,Stony,Found,51986
Ramlat as Sahmah 315,2.9,2009,20.8018,55.4736,H6,Stony,Found,51987
Ramlat as Sahmah 316,2706.0,2009,20.8949,55.5061,L5,Stony,Found,51988
Ramlat as Sahmah 317,237.2,2009,20.8933,55.4937,L5,Stony,Found,51989
Ramlat as Sahmah 318,1172.4,2009,20.8934,55.4936,L5,Stony,Found,51990
Ramlat as Sahmah 319,948.4,2009,20.8819,55.4345,H5,Stony,Found,51991
Ramlat as Sahmah 320,1002.3,2009,20.8728,55.4277,L6,Stony,Found,51992
Ramlat as Sahmah 321,171.9,2009,20.8847,55.421,H5,Stony,Found,51993
Ramlat as Sahmah 322,264.4,2009,20.919,55.4119,H3,Stony,Found,51994
Ramlat as Sahmah 323,161.8,2009,20.7991,55.4247,L3-6,Stony,Found,51995
Ramlat as Sahmah 324,63.2,2009,20.1186,56.2943,L6,Stony,Found,51996
Ramlat as Sahmah 325,850.8,2009,20.2604,56.4901,L6,Stony,Found,51997
Ramlat as Sahmah 326,65.4,2009,20.4063,56.4753,H4,Stony,Found,52002
Ramlat as Sahmah 327,199.0,2009,20.4136,56.4782,L6,Stony,Found,52003
Ramlat as Sahmah 328,1732.7,2009,20.4209,56.4999,L6,Stony,Found,52004
Ramlat as Sahmah 329,80.45,2009,20.0012,56.3659,H3,Stony,Found,52054
Red Dry Lake 067,6.2,2009,35.6587,-114.0257,L3.4,Stony,Found,52886
Redwater,229.5,2009,53.9329,-112.977,H4,Stony,Found,51705
Romashki,3400.0,2009,50.2853,46.6997,L6,Stony,Found,52890
San Juan 033,357.0,2009,-25.4408,-69.8688,H6,Stony,Found,52374
San Juan 034,814.0,2009,-25.4403,-69.8682,L6,Stony,Found,52375
San Juan 035,10.3,2009,-25.4397,-69.8798,H5,Stony,Found,52376
San Juan 036,27.6,2009,-25.4405,-69.8802,L6,Stony,Found,52377
San Juan 037,11.4,2009,-25.4398,-69.8803,L5,Stony,Found,52378
San Juan 038,460.0,2009,-25.4418,-69.8817,H5,Stony,Found,52379
San Juan 039,38.5,2009,-25.371,-69.8975,L6,Stony,Found,52380
San Juan 040,34.5,2009,-25.44,-69.884,H3-5,Stony,Found,52643
San Juan 041,88.1,2009,-25.4395,-69.884,H/L6,Stony,Found,52644
San Juan 042,13.9,2009,-25.4448,-69.881,H3,Stony,Found,52645
San Juan 043,26.4,2009,-25.4432,-69.8825,H5,Stony,Found,52381
San Juan 044,120.0,2009,-25.4437,-69.884,H5,Stony,Found,52382
San Juan 045,9.9,2009,-25.4435,-69.8667,H3,Stony,Found,52646
San Juan 046,57.4,2009,-25.4423,-69.8647,H5,Stony,Found,52383
San Juan 047,14.1,2009,-25.443,-69.8637,H5,Stony,Found,52384
San Juan 048,10.6,2009,-25.4473,-69.8835,H5,Stony,Found,52385
San Juan 049,41.8,2009,-25.4393,-69.8863,H5,Stony,Found,52386
San Juan 050,29.4,2009,-25.4397,-69.8865,H6,Stony,Found,52387
San Juan 051,117.0,2009,-25.4387,-69.8865,H5,Stony,Found,52388
San Juan 052,49.0,2009,-25.4395,-69.8858,L3,Stony,Found,52647
Sayh al Uhaymir 493,134.0,2009,20.5333,57.3,Achondrite-ung,Stony,Found,52861
Sayh al Uhaymir 496,732.0,2009,20.5278,57.4045,H4,Stony,Found,52410
Sayh al Uhaymir 497,415.0,2009,20.2117,56.6047,L6,Stony,Found,52427
Sayh al Uhaymir 498,4053.0,2009,20.532,57.335,L5,Stony,Found,52429
Sayh al Uhaymir 499,15900.0,2009,20.7647,57.2697,H5,Stony,Found,52430
Sayh al Uhaymir 500,1269.0,2009,20.1262,56.5628,H6,Stony,Found,52431
Sayh al Uhaymir 501,954.0,2009,20.7853,57.2687,H6,Stony,Found,52432
Sayh al Uhaymir 502,541.0,2009,20.53,57.367,L5,Stony,Found,51861
Sayh al Uhaymir 505,110.0,2009,20.564,56.6655,L4-5,Stony,Found,51867
Sayh al Uhaymir 506,356.7,2009,21.2545,56.503,H4-5,Stony,Found,51873
Sayh al Uhaymir 507,665.7,2009,21.29,56.5809,L6,Stony,Found,51879
Sayh al Uhaymir 508,373.9,2009,21.2001,56.7355,H6,Stony,Found,51880
Sayh al Uhaymir 509,182.7,2009,21.0122,56.7796,H5,Stony,Found,51881
Sayh al Uhaymir 510,257.6,2009,20.9393,56.9045,L6,Stony,Found,51882
Sayh al Uhaymir 511,266.2,2009,20.8961,56.9261,Ureilite,Stony,Found,51883
Sayh al Uhaymir 512,1606.9,2009,20.9062,56.9489,H4-5,Stony,Found,51884
Sayh al Uhaymir 513,154.2,2009,20.1254,56.5534,H5,Stony,Found,51930
Sayh al Uhaymir 514,1145.1,2009,20.7128,57.1216,L5,Stony,Found,51931
Sayh al Uhaymir 515,549.9,2009,20.7272,57.1074,H4,Stony,Found,51932
Sayh al Uhaymir 516,115.5,2009,20.3565,56.5489,H5,Stony,Found,51998
Sayh al Uhaymir 517,1.7,2009,20.3564,56.5514,L4,Stony,Found,51999
Sayh al Uhaymir 518,390.3,2009,20.3715,56.5108,L5,Stony,Found,52000
Sayh al Uhaymir 519,403.2,2009,20.3716,56.5102,L5,Stony,Found,52001
Sayh al Uhaymir 520,30.2,2009,20.4209,56.5003,H5,Stony,Found,52005
Sayh al Uhaymir 521,350.1,2009,20.4043,56.642,H5,Stony,Found,52006
Sayh al Uhaymir 522,977.8,2009,20.407,56.6523,L6,Stony,Found,52007
Sayh al Uhaymir 523,265.2,2009,20.4153,56.6655,L6,Stony,Found,52008
Sayh al Uhaymir 524,1485.7,2009,21.0371,57.2311,L6,Stony,Found,52009
Shalim 008,323.5,2009,18.868,55.4507,H5,Stony,Found,51961
Shalim 009,9472.2,2009,18.8725,55.4759,L6,Stony,Found,51962
Shalim 010,291.6,2009,18.8887,55.4378,L6,Stony,Found,51963
Shalim 011,201.2,2009,18.9002,55.5935,H4,Stony,Found,51964
Shalim 012,101.9,2009,18.9426,55.6314,H4,Stony,Found,51965
Shalim 013,405.8,2009,18.9865,55.5865,H4,Stony,Found,51966
Shalim 014,34.1,2009,18.9993,55.4952,L6,Stony,Found,51967
Shişr 167,17.65,2009,18.3233,53.3877,L6,Stony,Found,52053
Shişr 170,173.2,2009,18.3644,53.5969,LL5,Stony,Found,52782
Shişr 171,74.6,2009,18.6358,53.9047,LL4,Stony,Found,52783
Tieret 001,602.0,2009,30.7482,10.2102,H6,Stony,Found,52043
Tieret 002,23.5,2009,30.7958,10.2456,L6,Stony,Found,52044
Tieret 003,17.1,2009,30.8193,10.2503,H6,Stony,Found,52045
Tieret 004,10.6,2009,30.9679,10.0459,H5,Stony,Found,52046
Tieret 005,18.3,2009,30.9676,10.0468,L6,Stony,Found,52047
Tieret 006,20.7,2009,30.9715,10.055,L4,Stony,Found,52048
Tieret 007,11.0,2009,30.9756,10.0903,H5,Stony,Found,52049
Tule Valley Hardpan 001,5.1,2009,38.9431,-113.3783,L5,Stony,Found,54682
Tule Valley Hardpan 002,1.32,2009,38.945,-113.3822,H5,Stony,Found,54683
Umm as Samim 008,290.3,2009,21.0058,56.4692,L6,Stony,Found,51871
Umm as Samim 009,3989.0,2009,21.0649,56.4819,L6,Stony,Found,51872
Umm as Samim 010,251.7,2009,21.3488,56.1619,H4,Stony,Found,51874
Umm as Samim 011,790.5,2009,21.376,56.2911,H4,Stony,Found,51875
Umm as Samim 012,1354.8,2009,21.3802,56.2908,H4,Stony,Found,51876
Umm as Samim 013,205.6,2009,21.3728,56.3138,L6,Stony,Found,51877
Umm as Samim 014,1713.8,2009,21.3739,56.3137,H4,Stony,Found,51878
United Arab Emirates 003,47.0,2009,22.7099,55.1254,H6,Stony,Found,51026
United Arab Emirates 004,205.0,2009,22.6992,55.0881,H5,Stony,Found,51027
United Arab Emirates 005,212.0,2009,22.6994,55.095,H6,Stony,Found,51028
United Arab Emirates 006,200.0,2009,22.7005,55.1043,L4,Stony,Found,51029
United Arab Emirates 007,7.0,2009,22.7888,55.0947,H5,Stony,Found,51030
United Arab Emirates 008,23.0,2009,22.7906,55.0945,H5,Stony,Found,51031
United Arab Emirates 009,15.0,2009,22.7932,55.0967,H6,Stony,Found,51032
United Arab Emirates 010,53.0,2009,22.85,55.1445,L6,Stony,Found,51033
United Arab Emirates 011,296.0,2009,22.8511,55.1418,L6,Stony,Found,51034
United Arab Emirates 012,21.0,2009,22.8606,55.1832,L6,Stony,Found,51035
United Arab Emirates 013,55.0,2009,22.8785,55.1513,L6,Stony,Found,51036
United Arab Emirates 014,95.0,2009,22.8691,55.1519,L6,Stony,Found,51037
United Arab Emirates 015,57.0,2009,22.8688,55.1515,L6,Stony,Found,51038
United Arab Emirates 016,19.0,2009,22.8688,55.1501,L6,Stony,Found,51039
United Arab Emirates 017,15.0,2009,22.8659,55.1567,L6,Stony,Found,51040
United Arab Emirates 018,540.0,2009,22.7951,55.2077,H5,Stony,Found,51041
United Arab Emirates 019,87.0,2009,22.8876,55.1754,L6,Stony,Found,51042
United Arab Emirates 020,170.0,2009,22.8881,55.1844,L6,Stony,Found,51588
United Arab Emirates 021,35.0,2009,22.8887,55.1844,L6,Stony,Found,51043
United Arab Emirates 022,100.0,2009,22.8949,55.1708,L6,Stony,Found,51044
United Arab Emirates 023,87.0,2009,22.8953,55.1703,L6,Stony,Found,51045
United Arab Emirates 024,45.0,2009,22.8931,55.1783,L6,Stony,Found,51046
United Arab Emirates 025,148.0,2009,22.8931,55.1744,L6,Stony,Found,51047
United Arab Emirates 026,97.0,2009,22.8918,55.1814,L6,Stony,Found,51048
United Arab Emirates 027,107.0,2009,22.8941,55.1705,L6,Stony,Found,51049
United Arab Emirates 028,39.0,2009,22.8909,55.1799,L6,Stony,Found,51050
Watson 005,1.6,2009,-30.5,131.7,H5,Stony,Found,52651
Watson 006,53.0,2009,-30.5,131.7,L5,Stony,Found,52652
Watson 007,19.5,2009,-30.4833,131.6833,EL3,Stony,Found,52943
Watson 008,1.5,2009,-30.5,131.6833,H5,Stony,Found,52653
Watson 009,1.0,2009,-30.5,131.6833,H5,Stony,Found,52654
Watson 010,19.3,2009,-30.5,131.7167,H5,Stony,Found,52655
Watson 011,4.1,2009,-30.5167,131.5,H4,Stony,Found,52656
Watson 012,103.1,2009,-30.5667,131.5,H7,Stony,Found,52944
Willcox Playa 009,160.0,2009,32.0767,-109.8455,Mesosiderite,Stony-Iron,Found,52851
Yarle Lakes 004,4.6,2009,-30.5,131.4667,CK4,Stony,Found,52945
Huaxi,1600.0,2010,26.4647,106.6324,H5,Stony,Fell,54719
Košice,4300.0,2010,48.7637,21.1763,H5,Stony,Fell,53810
Lorton,329.7,2010,38.7007,-77.2116,L6,Stony,Fell,52843
Mifflin,3584.0,2010,42.9075,-90.3656,L5,Stony,Fell,52090
Varre-Sai,2500.0,2010,-20.85,-41.7336,L5,Stony,Fell,53633
Al Huwaysah 003,273.05,2010,22.7486,55.3732,L4-6,Stony,Found,55405
Al Huwaysah 004,141.51,2010,22.7473,55.3952,H5,Stony,Found,55406
Al Huwaysah 005,1228.1,2010,22.7334,55.3312,L(LL)3.5-3.7,Stony,Found,55636
